410  52.256  0.319454  15.8706  
411  53.2828  0.337578  14.8439  
412  54.3095  0.431712  13.8171  
413  55.3363  0.532303  12.7904  
414  56.363  0.623083  11.7636  
415  57.3897  0.704053  10.7369  
416  58.4165  0.775213  9.71017  
417  59.4432  0.836563  8.68343  
418  60.47  0.888103  7.65669  
419  61.4967  0.929833  6.62996  
420  62.5234  0.961753  5.60322  
421  63.5502  0.983863  4.57648  
422  64.5769  0.996164  3.54974  
423  65.6036  0.998654  2.523  
424  66.6304  0.991334  1.49626  
425  67.6571  0.974204  0.469525  
426  68.6839  0.947264  -0.557213  
427  69.7106  0.910514  -1.58395  
428  70.7373  0.863954  -2.61069  
429  71.7641  0.807584  -3.63743  
430  72.7908  0.741404  -4.66417  
431  73.8176  0.665414  -5.6909  
432  74.8443  0.579615  -6.71764  
433  75.871  0.484005  -7.74438  
434  76.8978  0.380447  -8.77112  
435  77.9245  0.315888  -9.79786  
436  78.9512  0.347297  -10.8246  
437  79.978  0.445828  -11.8513  
438  81.0047  0.545134  -12.8781  
439  82.0315  0.634629  -13.9048  
440  83.0582  0.714315  -14.9315  
441  84.0849  0.78419  -15.9583  
442  85.1117  0.844256  -16.985  
443  86.1384  0.894511  -18.0118  
444  87.1652  0.934957  -19.0385  
445  88.1919  0.965593  -20.0652  
446  89.2186  0.986418  -21.092  
447  90.2454  0.997434  -22.1187  
448  91.2721  0.998639  -23.1455  
449  92.2988  0.990035  -24.1722  
450  93.3256  0.97162  -25.1989  
451  94.3523  0.943396  -26.2257  
452  95.3791  0.905361  -27.2524  
453  96.4058  0.857517  -28.2791  
454  97.4325  0.799863  -29.3059  
455  98.4593  0.732398  -30.3326  
456  99.486  0.655124  -31.3594  
457  100.464  0.568039  -32.3861  
458  101.137  0.471145  -33.4128  
459  101.261  0.368206  -34.4396  
460  100.705  0.314117  -35.4663  
461  99.6692  0.357626  -36.4931  
462  98.5665  0.459051  -37.5198  
463  97.4899  0.557178  -38.5465  
464  96.43  0.645496  -39.5733  
465  95.3811  0.724004  -40.6  
466  94.3394  0.792701  -41.6267  
467  93.3026  0.851589  -42.6535  
468  92.2691  0.900667  -43.6802  
469  91.2377  0.939934  -44.707  
470  90.2079  0.969392  -45.7337  
471  89.179  0.98904  -46.7604  
472  88.1508  0.998877  -47.7872  
473  87.1231  0.998905  -48.8139  
474  86.0957  0.989123  -49.8407  
475  85.0685  0.96953  -50.8674  
476  84.0415  0.940128  -51.8941  
477  83.0145  0.900916  -52.9209  
478  81.9876  0.851893  -53.9476  
479  80.9608  0.793061  -54.9743  
480  79.934  0.724419  -56.0011  
481  78.9072  0.645966  -57.0278  
482  77.8804  0.557704  -58.0546  
483  76.8537  0.459632  -59.0813  
484  75.8269  0.358099  -60.108  
485  74.8002  0.314065  -61.1348  
486  73.7734  0.367676  -62.1615  
487  72.7467  0.470591  -63.1882  
488  71.72  0.567585  -64.215  
489  70.6932  0.654769  -65.2417  
490  69.6665  0.732142  -66.2685  
491  68.6397  0.799706  -67.2952  
492  67.613  0.85746  -68.3219  
493  66.5863  0.905404  -69.3487  
494  65.5595  0.943538  -70.3754  
495  64.5328  0.971862  -71.4022  
496  63.506  0.990376  -72.4289  
497  62.4793  0.99908  -73.4556  
